"AnimalID","reg_0","reg_0b","reg_0c","t_0","Mass_std","Sex","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
8885,"E ALEU","Other","East",2003,-1.15047897397872,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8886,"E ALEU","Other","East",2003,-1.11247827486032,"M",8,8,8,1,8,8,8,8,6,7,7,7,8,7,7,8,7,8,8
8887,"E ALEU","Other","East",2003,0.48355108811237,"M",8,8,8,1,8,8,8,8,6,7,7,7,7,7,7,7,7,8,8
8889,"E ALEU","Other","East",2003,0.48355108811237,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8892,"E ALEU","Other","East",2003,-0.618469186321154,"M",8,8,8,1,8,8,4,5,8,8,8,8,8,8,8,8,8,8,8
8894,"E ALEU","Other","East",2003,-0.732471283676346,"M",8,8,8,1,8,8,4,8,8,8,8,8,8,8,8,8,8,8,8
8895,"E ALEU","Other","East",2003,0.749555981941151,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8896,"E ALEU","Other","East",2003,-1.11247827486032,"M",8,8,8,1,2,8,8,8,8,8,8,8,7,8,8,8,8,8,8
8898,"E ALEU","Other","East",2003,0.521551787230766,"M",8,8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8
8901,"E ALEU","Other","East",2003,-0.162460796900385,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8902,"E ALEU","Other","East",2003,0.825557380177945,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8903,"E ALEU","Other","East",2003,-0.694470584557949,"M",8,8,8,1,2,8,4,5,6,7,7,7,7,7,7,7,8,8,8
8904,"E ALEU","Other","East",2003,-0.352464292492372,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8907,"E ALEU","Other","East",2003,-0.580468487202756,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8908,"E ALEU","Other","East",2003,1.24356507048032,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8
8909,"E ALEU","Other","East",2003,-1.3404824695707,"M",8,8,8,1,2,8,8,5,6,7,7,7,7,7,8,7,8,7,8
8911,"E ALEU","Other","East",2003,-0.428465690729167,"M",8,8,8,1,8,8,8,5,6,8,8,7,8,8,8,8,8,8,8
8914,"E ALEU","Other","East",2003,0.825557380177945,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8916,"E ALEU","Other","East",2003,-1.07447757574192,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8917,"E ALEU","Other","East",2003,0.0655433978099982,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8921,"E ALEU","Other","East",2003,-1.56848666428109,"M",8,8,8,1,8,8,8,8,6,8,8,8,8,8,8,8,8,8,8
8922,"E ALEU","Other","East",2003,-0.333463942933174,"M",8,8,8,1,2,3,4,8,6,7,7,8,7,7,8,8,8,8,8
8924,"E ALEU","Other","East",2003,1.5095699643091,"M",8,8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8
8928,"E ALEU","Other","East",2003,-0.96047547838673,"M",8,8,8,1,8,8,8,5,6,7,7,7,8,8,7,7,8,8,8
8929,"E ALEU","Other","East",2003,0.255546893401985,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8930,"E ALEU","Other","East",2003,0.559552486349164,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8931,"E ALEU","Other","East",2003,-1.18847967309711,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8934,"E ALEU","Other","East",2003,-0.80847268191314,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8935,"E ALEU","Other","East",2003,-0.770471982794743,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8937,"E ALEU","Other","East",2003,-1.11247827486032,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8940,"E ALEU","Other","East",2003,1.05356157488833,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8
8943,"E ALEU","Other","East",2003,-0.96047547838673,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8944,"E ALEU","Other","East",2003,1.88957695549307,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8945,"E ALEU","Other","East",2003,0.217546194283588,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8946,"E ALEU","Other","East",2003,-1.26448107133391,"M",8,8,8,1,8,3,8,5,6,8,7,7,7,8,8,8,8,8,8
8947,"E ALEU","Other","East",2003,-1.79649085899147,"M",8,8,8,1,2,3,4,5,6,7,7,7,7,7,7,7,7,7,7
8948,"E ALEU","Other","East",2003,-0.80847268191314,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8949,"E ALEU","Other","East",2003,0.597553185467562,"M",8,8,8,1,2,8,4,5,6,7,7,7,7,7,8,8,7,8,8
8950,"E ALEU","Other","East",2003,-0.618469186321154,"M",8,8,8,1,2,3,4,5,6,8,8,8,8,8,8,8,8,8,8
8952,"E ALEU","Other","East",2003,-1.18847967309711,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8955,"E ALEU","Other","East",2003,-0.884474080149935,"M",8,8,8,1,8,8,8,8,6,7,8,8,7,7,7,7,8,8,8
8958,"E ALEU","Other","East",2003,0.559552486349164,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8959,"E ALEU","Other","East",2003,-0.998476177505127,"M",8,8,8,1,8,8,8,5,6,8,8,8,8,7,8,8,8,8,8
8962,"E ALEU","Other","East",2003,-0.200461496018783,"M",8,8,8,1,2,3,8,5,6,8,8,8,8,8,8,8,8,8,8
8963,"E ALEU","Other","East",2003,-0.238462195137181,"M",8,8,8,1,2,3,8,5,6,7,7,7,7,7,7,8,8,8,8
8964,"E ALEU","Other","East",2003,0.445550388993972,"M",8,8,8,1,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8
8965,"E ALEU","Other","East",2003,-0.998476177505127,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8967,"E ALEU","Other","East",2003,-0.0864593986635906,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8968,"E ALEU","Other","East",2003,1.31956646871711,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8973,"E ALEU","Other","East",2003,0.17954549516519,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8974,"E ALEU","Other","East",2003,-0.504467088965962,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8979,"E ALEU","Other","East",2003,-0.39046499161077,"M",8,8,8,1,2,3,4,8,8,8,8,8,8,8,8,8,8,8,8
8980,"E ALEU","Other","East",2003,0.559552486349164,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8984,"E ALEU","Other","East",2003,-0.618469186321154,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8985,"E ALEU","Other","East",2003,0.0275426986916017,"M",8,8,8,1,2,8,8,8,6,7,7,7,8,8,8,7,8,8,8
8988,"E ALEU","Other","East",2003,0.17954549516519,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8989,"E ALEU","Other","East",2003,-1.22648037221551,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9146,"E GULF","Other","East",2003,-0.352464292492372,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9147,"E GULF","Other","East",2003,0.445550388993972,"M",8,8,8,1,2,8,8,8,6,7,8,7,8,7,8,8,8,8,8
9148,"E GULF","Other","East",2003,-2.06249575282025,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9149,"E GULF","Other","East",2003,-2.93651183254339,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9150,"E GULF","Other","East",2003,-1.03647687662352,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9151,"E GULF","Other","East",2003,-0.276462894255577,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9153,"E GULF","Other","East",2003,-0.200461496018783,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9154,"E GULF","Other","East",2003,-1.60648736339948,"M",8,8,8,1,2,8,8,8,6,8,7,7,8,8,8,8,8,8,8
9155,"E GULF","Other","East",2003,-2.32850064664903,"M",8,8,8,1,8,8,4,5,6,7,7,7,7,7,8,7,8,8,8
9156,"E GULF","Other","East",2003,-1.11247827486032,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9157,"E GULF","Other","East",2003,-1.68248876163628,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9158,"E GULF","Other","East",2003,-0.96047547838673,"M",8,8,8,1,8,3,8,5,6,7,8,7,7,7,7,7,7,8,8
9164,"E GULF","Other","East",2003,0.369548990757177,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9165,"E GULF","Other","East",2003,-0.998476177505127,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9167,"E GULF","Other","East",2003,-0.846473381031537,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9169,"E GULF","Other","East",2003,0.217546194283588,"M",8,8,8,1,8,8,8,5,6,7,7,7,8,8,8,8,8,8,8
9171,"E GULF","Other","East",2003,-2.8605104343066,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9172,"E GULF","Other","East",2003,-2.55650484135942,"M",8,8,8,1,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8
9173,"E GULF","Other","East",2003,-0.580468487202756,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9174,"E GULF","Other","East",2003,-1.60648736339948,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9175,"E GULF","Other","East",2003,-1.3784831686891,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9179,"E GULF","Other","East",2003,0.141544796046793,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9180,"E GULF","Other","East",2003,0.0275426986916017,"M",8,8,8,1,2,3,8,8,8,7,7,7,7,7,7,7,8,8,8
9181,"E GULF","Other","East",2003,-0.732471283676346,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9182,"E GULF","Other","East",2003,-0.998476177505127,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9183,"E GULF","Other","East",2003,-1.79649085899147,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9188,"E GULF","Other","East",2003,0.369548990757177,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9190,"E GULF","Other","East",2003,0.673554583704356,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9191,"E GULF","Other","East",2003,-1.3404824695707,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9194,"E GULF","Other","East",2003,-0.732471283676346,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9196,"E GULF","Other","East",2003,-1.53048596516269,"M",8,8,8,1,8,3,8,5,6,7,8,7,7,7,7,7,7,8,8
9197,"E GULF","Other","East",2003,-0.96047547838673,"M",8,8,8,1,2,8,8,5,8,7,7,7,8,7,8,8,8,8,8
9198,"E GULF","Other","East",2003,-1.64448806251788,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9199,"E GULF","Other","East",2003,-0.922474779268333,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9201,"E GULF","Other","East",2003,-0.80847268191314,"M",8,8,8,1,2,8,8,8,8,8,8,7,8,8,8,8,8,8,8
9203,"E GULF","Other","East",2003,-0.276462894255577,"M",8,8,8,1,8,3,8,8,6,7,7,7,8,7,7,7,7,8,8
9205,"E GULF","Other","East",2003,-0.922474779268333,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9207,"E GULF","Other","East",2003,-1.03647687662352,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9208,"E GULF","Other","East",2003,-2.25249924841224,"M",8,8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8,8
9211,"E GULF","Other","East",2003,-0.618469186321154,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9214,"E GULF","Other","East",2003,-1.94849365546506,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9215,"E GULF","Other","East",2003,-1.72048946075468,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9216,"E GULF","Other","East",2003,-1.60648736339948,"M",8,8,8,1,8,3,4,8,8,7,8,7,8,8,8,8,8,8,8
9217,"E GULF","Other","East",2003,-1.15047897397872,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9219,"E GULF","Other","East",2003,-0.998476177505127,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9220,"E GULF","Other","East",2003,-0.694470584557949,"M",8,8,8,1,2,8,8,8,6,7,8,8,8,8,8,8,8,8,8
9221,"E GULF","Other","East",2003,-1.60648736339948,"M",8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9223,"E GULF","Other","East",2003,-2.13849715105705,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9224,"E GULF","Other","East",2003,-0.922474779268333,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9226,"E GULF","Other","East",2003,0.749555981941151,"M",8,8,8,1,8,3,8,8,8,8,8,8,8,8,8,8,8,8,8
9227,"E GULF","Other","East",2003,0.369548990757177,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9232,"E GULF","Other","East",2003,-2.97451253166179,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9233,"E GULF","Other","East",2003,-1.94849365546506,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9237,"E GULF","Other","East",2003,-0.352464292492372,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
9240,"E GULF","Other","East",2003,-0.80847268191314,"M",8,8,8,1,8,8,4,5,6,7,7,8,8,7,8,7,8,8,8
9242,"E GULF","Other","East",2003,-2.17649785017544,"M",8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10309,"C GULF","Other","East",2004,-0.162460796900385,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10311,"C GULF","Other","East",2004,1.88957695549307,"M",8,8,8,8,1,2,3,4,8,8,8,8,8,8,8,8,8,8,8
10312,"C GULF","Other","East",2004,0.0275426986916017,"M",8,8,8,8,1,8,8,8,8,8,7,8,8,8,8,8,8,8,8
10316,"C GULF","Other","East",2004,-0.884474080149935,"M",8,8,8,8,1,8,8,8,8,8,7,8,8,8,8,8,8,8,8
10317,"C GULF","Other","East",2004,0.369548990757177,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10318,"C GULF","Other","East",2004,-2.17649785017544,"M",8,8,8,8,1,8,3,4,8,8,8,8,8,8,8,8,8,8,8
10319,"C GULF","Other","East",2004,-0.238462195137181,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10321,"C GULF","Other","East",2004,-1.60648736339948,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10325,"C GULF","Other","East",2004,-1.07447757574192,"M",8,8,8,8,1,2,3,4,8,8,8,8,8,8,8,8,8,8,8
10327,"C GULF","Other","East",2004,0.48355108811237,"M",8,8,8,8,1,2,3,4,8,8,8,8,8,8,8,8,8,8,8
10328,"C GULF","Other","East",2004,-0.694470584557949,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10329,"C GULF","Other","East",2004,0.407549689875575,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10330,"C GULF","Other","East",2004,0.141544796046793,"M",8,8,8,8,1,8,8,4,5,6,7,7,7,8,8,8,8,8,8
10332,"C GULF","Other","East",2004,0.711555282822753,"M",8,8,8,8,1,2,8,4,5,6,7,7,7,7,7,7,8,8,8
10333,"C GULF","Other","East",2004,1.24356507048032,"M",8,8,8,8,1,2,3,8,8,6,8,8,8,8,8,8,8,8,8
10334,"C GULF","Other","East",2004,-0.656469885439551,"M",8,8,8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8
10335,"C GULF","Other","East",2004,0.939559477533137,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10338,"C GULF","Other","East",2004,0.445550388993972,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10340,"C GULF","Other","East",2004,0.749555981941151,"M",8,8,8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8
10342,"C GULF","Other","East",2004,1.4335685660723,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10343,"C GULF","Other","East",2004,0.407549689875575,"M",8,8,8,8,1,8,3,8,8,8,8,8,8,8,8,8,8,8,8
10344,"C GULF","Other","East",2004,0.559552486349164,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10346,"C GULF","Other","East",2004,0.369548990757177,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10347,"C GULF","Other","East",2004,1.24356507048032,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10348,"C GULF","Other","East",2004,1.01556087576993,"M",8,8,8,8,1,2,8,8,8,6,7,7,7,7,8,8,8,8,8
10349,"C GULF","Other","East",2004,0.0655433978099982,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10351,"C GULF","Other","East",2004,-0.0104580004267962,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10352,"C GULF","Other","East",2004,0.369548990757177,"M",8,8,8,8,1,8,3,4,5,6,7,7,8,8,8,8,8,8,8
10362,"C GULF","Other","East",2004,0.0655433978099982,"M",8,8,8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8
10365,"C GULF","Other","East",2004,0.255546893401985,"M",8,8,8,8,1,8,8,8,8,8,8,7,8,8,8,8,8,8,8
10367,"C GULF","Other","East",2004,0.445550388993972,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10368,"C GULF","Other","East",2004,-0.200461496018783,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10369,"C GULF","Other","East",2004,-1.64448806251788,"M",8,8,8,8,1,8,8,8,5,6,7,7,7,7,7,7,7,8,8
10374,"C GULF","Other","East",2004,-0.200461496018783,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10375,"C GULF","Other","East",2004,-0.846473381031537,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10378,"C GULF","Other","East",2004,-0.732471283676346,"M",8,8,8,8,1,8,8,4,5,6,7,7,7,7,7,7,7,8,8
10379,"C GULF","Other","East",2004,-0.80847268191314,"M",8,8,8,8,1,2,3,8,8,8,8,8,8,8,8,8,8,8,8
10382,"C GULF","Other","East",2004,0.445550388993972,"M",8,8,8,8,1,8,8,8,5,8,8,8,8,8,8,8,8,8,8
10384,"C GULF","Other","East",2004,-0.314463593373975,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10386,"C GULF","Other","East",2004,-1.3784831686891,"M",8,8,8,8,1,2,3,8,5,8,7,7,7,7,7,7,8,8,8
10388,"C GULF","Other","East",2004,-0.96047547838673,"M",8,8,8,8,1,2,3,4,5,8,8,7,7,7,8,7,8,8,8
10389,"C GULF","Other","East",2004,-0.0104580004267962,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10390,"C GULF","Other","East",2004,-0.884474080149935,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10392,"C GULF","Other","East",2004,-1.94849365546506,"M",8,8,8,8,1,2,8,4,5,6,7,8,8,8,8,8,8,8,8
10393,"C GULF","Other","East",2004,-0.770471982794743,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10394,"C GULF","Other","East",2004,-0.200461496018783,"M",8,8,8,8,1,2,8,8,5,6,7,7,8,8,8,8,8,8,8
10396,"C GULF","Other","East",2004,-0.618469186321154,"M",8,8,8,8,1,2,3,8,5,6,7,7,7,7,7,7,7,8,8
10401,"C GULF","Other","East",2004,-1.30248177045231,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10403,"C GULF","Other","East",2004,-1.07447757574192,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10404,"C GULF","Other","East",2004,0.711555282822753,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10405,"C GULF","Other","East",2004,0.217546194283588,"M",8,8,8,8,1,2,8,8,5,8,7,7,7,7,7,8,8,8,8
10406,"C GULF","Other","East",2004,-1.98649435458346,"M",8,8,8,8,1,2,8,4,5,8,8,8,8,8,8,8,8,8,8
10407,"C GULF","Other","East",2004,-0.352464292492372,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10409,"C GULF","Other","East",2004,1.73757415901948,"M",8,8,8,8,1,2,3,8,8,6,7,7,7,7,8,8,8,8,8
10410,"C GULF","Other","East",2004,-0.618469186321154,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10411,"C GULF","Other","East",2004,-0.39046499161077,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10412,"C GULF","Other","East",2004,0.255546893401985,"M",8,8,8,8,1,2,3,4,8,6,7,7,8,7,7,7,7,7,7
10413,"C GULF","Other","East",2004,-0.96047547838673,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10416,"C GULF","Other","East",2004,0.48355108811237,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10418,"C GULF","Other","East",2004,0.559552486349164,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10419,"C GULF","Other","East",2004,1.88957695549307,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10421,"C GULF","Other","East",2004,-0.542467788084359,"M",8,8,8,8,1,8,3,8,8,8,8,8,8,8,8,8,8,8,8
10423,"C GULF","Other","East",2004,-0.124460097781988,"M",8,8,8,8,1,8,3,4,5,6,7,8,7,7,8,7,8,8,8
10425,"C GULF","Other","East",2004,-0.200461496018783,"M",8,8,8,8,1,8,3,8,8,8,8,8,8,8,8,8,8,8,8
10426,"C GULF","Other","East",2004,1.58557136254589,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10427,"C GULF","Other","East",2004,1.62357206166429,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10428,"C GULF","Other","East",2004,1.28156576959871,"M",8,8,8,8,1,2,8,4,8,8,8,8,8,8,8,8,8,8,8
10430,"C GULF","Other","East",2004,1.09156227400673,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10431,"C GULF","Other","East",2004,-0.504467088965962,"M",8,8,8,8,1,8,3,4,8,8,8,7,7,8,8,8,8,8,8
10432,"C GULF","Other","East",2004,0.331548291638779,"M",8,8,8,8,1,8,8,4,5,6,7,7,7,8,8,8,8,8,8
10433,"C GULF","Other","East",2004,-0.0484586995451941,"M",8,8,8,8,1,2,8,8,8,8,7,8,8,8,8,8,8,8,8
10434,"C GULF","Other","East",2004,0.521551787230766,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10436,"C GULF","Other","East",2004,0.939559477533137,"M",8,8,8,8,1,8,8,4,8,6,8,7,7,7,8,8,8,8,8
10437,"C GULF","Other","East",2004,-0.618469186321154,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10438,"C GULF","Other","East",2004,0.749555981941151,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10441,"C GULF","Other","East",2004,-0.200461496018783,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10444,"C GULF","Other","East",2004,1.20556437136192,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10446,"C GULF","Other","East",2004,0.141544796046793,"M",8,8,8,8,1,8,3,4,5,6,7,7,7,7,7,7,8,8,8
10450,"C GULF","Other","East",2004,0.331548291638779,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10454,"C GULF","Other","East",2004,0.521551787230766,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10455,"C GULF","Other","East",2004,-0.124460097781988,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10460,"C GULF","Other","East",2004,0.0275426986916017,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10464,"C GULF","Other","East",2004,0.977560176651535,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10465,"C GULF","Other","East",2004,0.749555981941151,"M",8,8,8,8,1,2,3,4,5,6,8,8,8,8,8,8,8,8,8
10466,"C GULF","Other","East",2004,1.62357206166429,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10469,"C GULF","Other","East",2004,0.445550388993972,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10471,"C GULF","Other","East",2004,-1.83449155810987,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10472,"C GULF","Other","East",2004,-1.15047897397872,"M",8,8,8,8,1,2,8,8,8,8,8,8,8,8,8,8,8,8,8
10474,"C GULF","Other","East",2004,-0.732471283676346,"M",8,8,8,8,1,2,3,4,5,6,7,7,7,7,7,7,8,8,8
10475,"C GULF","Other","East",2004,0.901558778414739,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10476,"C GULF","Other","East",2004,0.293547592520383,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10485,"C GULF","Other","East",2004,1.62357206166429,"M",8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10487,"C GULF","Other","East",2004,0.559552486349164,"M",8,8,8,8,1,2,8,4,5,6,7,7,7,7,7,7,8,7,7
10489,"C GULF","Other","East",2004,-0.0104580004267962,"M",8,8,8,8,1,2,3,4,5,6,7,7,7,7,8,8,8,8,8
